🇨🇳央视频道,#genre#
東風衛視[1920x1080],http://123.51.230.108:18560/.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
中天娱乐台[1280x720],http://162.19.247.76:22222/live/ztyl/index.m3u8
美国中文电视[1280x720],https://jpts.sinovision.net/livestream.m3u8
RTHK32[432*243][432*243],https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32[432*243][432*243],https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
凤凰香港[1920x1080],http://120.84.96.89:808/hls/81/index.m3u8
美国中文[1280x720],https://jpts.sinovision.net/livestream.m3u8
凤凰香港[1920x1080],http://120.84.96.87:808/hls/81/index.m3u8
财经体育新闻[1920x1080],http://120.84.96.82:808/hls/86/index.m3u8
财经体育新闻[1920x1080],http://120.84.96.89:808/hls/86/index.m3u8
财经体育新闻[1920x1080],http://120.84.96.89:808/hls/86/index.m3u8
东森电影[1920x1080],http://120.84.96.89:808/hls/32/index.m3u8
东森电影[1920x1080],http://120.84.96.87:808/hls/32/index.m3u8
私人影院[1920x1080],http://120.84.96.82:808/hls/85/index.m3u8
东森电影[1920x1080],http://120.84.96.82:808/hls/32/index.m3u8
东森洋片[1920x1080],http://120.84.96.87:808/hls/33/index.m3u8
凤凰香港[1920x1080],http://120.84.96.87:808/hls/81/index.m3u8
东森电影[1920x1080],http://120.84.96.89:808/hls/32/index.m3u8
财经体育新闻[1920x1080],http://120.84.96.82:808/hls/86/index.m3u8
东森电影[1920x1080],http://120.84.96.87:808/hls/32/index.m3u8
凤凰香港[1920x1080],http://120.84.96.87:808/hls/81/index.m3u8
东森电影[1920x1080],http://120.84.96.87:808/hls/32/index.m3u8
凤凰香港[1920x1080],http://120.84.96.82:808/hls/81/index.m3u8
八大第一[1920x1080],http://123.51.230.108:18539/.m3u8
J2[1280x720],https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
三立都会台[1920x1080],https://sanlihalive1-a.akamaihd.net/4c3bb0ccad574d0e9b507c2dcd2dfabc/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678487~exp=9007200919419478~acl=/4c3bb0ccad574d0e9b507c2dcd2dfabc/*/profile_0/chunklist.m3u8*~hmac=1a3986bd8fb660eacbcc9954c67fb674fa810779ddc2fab5fa77188868ca3686
三立台湾台[1920x1080],https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_0/chunklist.m3u8*~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1
台视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
中天娱乐台[1280x720],http://162.19.247.76:22222/live/ztyl/index.m3u8
TVBS新闻台[1920x1080],http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
中天亚洲台[1280x720],http://162.19.247.76:22222/live/ztyz/index.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
明珠台[1920x1080],http://shazui.8866.org:800/hls/80/index.m3u8
八大第一[1920x1080],http://123.51.230.108:18539/.m3u8
東風衛視[1920x1080],http://123.51.230.108:18560/.m3u8
八大第一[1920x1080],http://123.51.230.108:18539/.m3u8
台视新闻[1920x1080],http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
TVBS亚洲台[1920x1080],http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
民视新闻[1920x1080],http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
TVBS新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
民视新闻[1920x1080],http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
TVBS新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
民视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
人间卫视[1280x720],http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
台视新闻[1920x1080],http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
TVBS亚洲台[1920x1080],http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
台视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
财经体育新闻[1920x1080],http://120.84.96.89:808/hls/86/index.m3u8
无线财经[1920x1080],http://120.84.96.89:808/hls/86/index.m3u8
有线新闻[1280x720],http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
TVBS新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS亞洲[1920x1080],http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
东風37[1920x1080],http://123.51.230.108:18560/.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
无线新闻[1920x1080],http://162.19.247.76:22222/live/tvbnews/index.m3u8
j2[1920x1080],http://162.19.247.76:22222/live/tvbj2/index.m3u8
中天娱乐[1280x720],http://162.19.247.76:22222/live/ztyl/index.m3u8
中天亚洲[1280x720],http://162.19.247.76:22222/live/ztyz/index.m3u8
三立都会[1920x1080],http://162.19.247.76:22222/live/uch6/index.m3u8
🌸港澳台2,#genre#
台视测试用,rtmp://119.81.124.89/sat/tv071
中视,http://162.19.247.76:22222/live/zhongshi/index.m3u8
中視HD,rtmp://219.80.97.77/sat/tv091
台视,http://162.19.247.76:22222/live/taishi/index.m3u8
民视HD,rtmp://219.80.97.77/sat/tv051
华视,http://162.19.247.76:22222/live/huashi/index.m3u8
超视,rtmp://219.80.97.77/sat/tv331
华视,rtmp://219.80.97.77/sat/tv111
三立都会,http://162.19.247.76:22222/live/uch5/index.m3u8
东森卫视,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156394&extension=ts&play_token=UEKTIim7lP
TVBS,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
东森新闻美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
东森戏剧台,http://162.19.247.76:22222/live/dsxj/index.m3u8
东森电影台,http://162.19.247.76:22222/live/dsdyt/index.m3u8
东森洋片台,http://162.19.247.76:22222/live/dsypt/index.m3u8
翡翠台,http://162.19.247.76:22222/live/tvbfc/index.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
中天综合台, http://pull-l3-cny.douyincdn.com/third/stream-5f26752efeee9e0c53cf6b530640ce60.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w614428743.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
🌸港澳台3,#genre#
东森戏剧[1280x720],http://162.19.247.76:22222/live/dsxj/index.m3u8
东森电影[1280x720],http://162.19.247.76:22222/live/dsdyt/index.m3u8
东森洋片[1280x720],http://162.19.247.76:22222/live/dsypt/index.m3u8
凤凰中文[1280x720],http://162.19.247.76:22222/live/fenghuangweishi/index.m3u8
凤凰资讯[1280x720],http://162.19.247.76:22222/live/fenghuangzhixun/index.m3u8
凤凰香港[1280x720],http://162.19.247.76:22222/live/fenghuangxianggang/index.m3u8
三立台湾[1920x1080],http://162.19.247.76:22222/live/uch5/index.m3u8
无线新闻[1920x1080],http://162.19.247.76:22222/live/tvbnews/index.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
台视[1280x720],http://162.19.247.76:22222/live/taishi/index.m3u8
华视[1280x720],http://162.19.247.76:22222/live/huashi/index.m3u8
中视[1280x720],http://162.19.247.76:22222/live/zhongshi/index.m3u8
AOD[1920x1080],http://162.19.247.76:22222/live/uch7/index.m3u8
J2[1920x1080],http://162.19.247.76:22222/live/tvbj2/index.m3u8
J2[1920x1080],http://162.19.247.76:22222/live/tvbj2/index.m3u8
三立台湾[1920x1080],http://162.19.247.76:22222/live/uch5/index.m3u8
台视[1280x720],http://162.19.247.76:22222/live/taishi/index.m3u8
华视[1280x720], http://162.19.247.76:22222/live/huashi/index.m3u8
中视[1280x720],http://162.19.247.76:22222/live/zhongshi/index.m3u8
天映经典台[1280x720],http://162.19.247.76:22222/live/tyjd/index.m3u8
中天亚洲[1280x720],http://162.19.247.76:22222/live/ztyz/index.m3u8
中天娱乐台[1280x720],http://162.19.247.76:22222/live/ztyl/index.m3u8
东森戏剧台[1280x720],http://162.19.247.76:22222/live/dsxj/index.m3u8
东森电影台[1280x720],http://162.19.247.76:22222/live/dsdyt/index.m3u8
东森洋片台[1280x720],http://162.19.247.76:22222/live/dsypt/index.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
AOD[1920x1080],http://162.19.247.76:22222/live/uch7/index.m3u8
中天娱乐台[1280x720],http://162.19.247.76:22222/live/ztyl/index.m3u8
中天亚洲台[1280x720],http://162.19.247.76:22222/live/ztyz/index.m3u8
= 未分组 =
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
J2[1920x1080],http://162.19.247.76:22222/live/tvbj2/index.m3u8
TVB J5[1920x1080],http://162.19.247.76:22222/live/tvbj5/index.m3u8
无线财经资讯台[1920x1080],http://jylt.jdshipin.com:808/hls/86/index.m3u8
环球电视台[1920x1080],http://zb.xzxwhcb.com:9999/hls/world.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
TVB星河[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN
TVB1[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153401&extension=ts&play_token=zUkGQ70Vue
TVB1[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
千禧经典台[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571197&extension=ts&play_token=S0w0stULcO
娱乐新闻台[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153398&extension=ts&play_token=TPIp3m3TjC
J1[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153395&extension=ts&play_token=Pd3SDU2VSy
J2[1280x720],https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
华丽台[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571187&extension=ts&play_token=uWRW1HvPSb
双星[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571191&extension=ts&play_token=6Do9QdLKkM
小太阳[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571230&extension=ts&play_token=D3QyPDZb9O
东森美洲[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156397&extension=ts&play_token=2fQZ7EF20L
东森卫视[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156394&extension=ts&play_token=UEKTIim7lP
TVBS亚洲[1920x1080],http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲[1920x1080],http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
RTHK32[1920x1080],https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
三立台湾[1920x1080],http://162.19.247.76:22222/live/uch5/index.m3u8
三立都会台[1920x1080],http://162.19.247.76:22222/live/uch6/index.m3u8
环球电视台[1920x1080],http://zb.xzxwhcb.com:9999/hls/world.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
TVB星河[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN
TVB1[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153401&extension=ts&play_token=zUkGQ70Vue
TVB1[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
千禧经典台[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571197&extension=ts&play_token=S0w0stULcO
娱乐新闻台[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153398&extension=ts&play_token=TPIp3m3TjC
有线新闻[1280x720],http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
J1[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153395&extension=ts&play_token=Pd3SDU2VSy
J2[1280x720],https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
TVBS新闻台[1920x1080],http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
东森美洲[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156397&extension=ts&play_token=2fQZ7EF20L
东森卫视[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156394&extension=ts&play_token=UEKTIim7lP
TVBS亚洲[1920x1080],http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲[1920x1080],http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
长城精品[1920x1080],http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
HBO[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56057&extension=ts&play_token=pqlvbiUAPq
HBO3[1920x1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56104&extension=ts&play_token=HqqAESBfCa
上海东方翡翠台[1920x1080],http://shazui.8866.org:800/hls/80/index.m3u8
明珠台[1920x1080],http://radius.8866.org:800/hls/84/index.m3u8
RTHK32[1920x1080],https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
🌸港澳台4,#genre#
鳳凰衛視資訊臺[960*540][960*540],http://playtimeshift-live.ifeng.com/timeshift/live/06OLEEWQKN4/timeshift.m3u8?txKbps=702&delay=967
鳳凰衛視中文臺[960*540][960*540],http://playtimeshift-live.ifeng.com/timeshift/live/06OLEGEGM4G/timeshift.m3u8?txKbps=702&delay=2487
凤凰中文台[960*540][960*540],http://playtimeshift-live.ifeng.com/timeshift/live/06OLEGEGM4G/timeshift.m3u8?txKbps=702&delay=1
凤凰资讯台[960*540][960*540],http://playtimeshift-live.ifeng.com/timeshift/live/06OLEEWQKN4/timeshift.m3u8?txKbps=702&delay=1
明珠台.备用[768*576][768*576],http://xjayrf.eatuo.com:9901/tsfile/live/1005_1.m3u8
RTHKTV32/master.m3u8
澳亚卫视.480[720*480][720*480],https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
东森美洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156397&extension=ts&play_token=2fQZ7EF20L
东森电影,http://162.19.247.76:22222/live/dsdyt/index.m3u8
东森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
东森超视34.5[720*528][720*528],http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
中天娱乐,http://162.19.247.76:22222/live/ztyl/index.m3u8
中天亚洲,http://162.19.247.76:22222/live/ztyz/index.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
翡翠台,http://162.19.247.76:22222/live/tvbfc/index.m3u8
无线新闻,http://162.19.247.76:22222/live/tvbnews/index.m3u8
j2,http://162.19.247.76:22222/live/tvbj2/index.m3u8
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳亚卫视[720*480][720*480],https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
生命電視台,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
东風37,http://123.51.230.108:18560/.m3u8
時尚台FTV[800*453][800*453],http://80.94.54.42/fashiontv/stream/playlist.m3u8
法国时尚[800*453][800*453],http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
UnⅰverseTV,http://jc-qlive-play.jingchangkan.cn/live/3473_171322168_W9MX.m3u8
服装时尚,http://player2.juyun.tv/camera/80238159.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
八大第一台,http://123.51.230.108:18539/.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
🌸港澳台6,#genre#
中天亚洲台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天娱乐台,http://162.19.247.76:22222/live/ztyl/index.m3u8
TV
三立台湾,http://162.19.247.76:22222/live/uch6/index.m3u8
HBO,http://208.115.225.174:14165
HBO 2,http://208.115.225.174:14140
HBO signature,http://208.115.225.174:14160
无线新闻,http://162.19.247.76:22222/live/tvbnews/index.m3u8
🌸港澳台7,#genre#
民视新闻[1920x1080],http://123.51.230.108:18663/.m3u8
民视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
八大第一[1920x1080],http://123.51.230.108:18539/.m3u8
東森戲劇HD[1920x1080],http://123.51.230.108:18538/.m3u8
无线财经[1920x1080],http://radius.8866.org:800/hls/83/index.m3u8
民視新聞[1920x1080],http://123.51.230.108:18663/.m3u8
中天娱乐台[1280x720],://123.51.230.108:18540/.m3u8
東風衛視[1920x1080],http://123.51.230.108:18560/.m3u8
翡翠台[1920x1080],http://162.19.247.76:22222/live/tvbfc/index.m3u8
中天娱乐台[1280x720],http://162.19.247.76:22222/live/ztyl/index.m3u8
民视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
凤凰香港[1920x1080],http://120.84.96.89:808/hls/81/index.m3u8
凤凰香港[1920x1080],http://120.84.96.87:808/hls/81/index.m3u8
财经体育新闻[1920x1080],http://120.84.96.82:808/hls/86/index.m3u8
财经体育新闻[1920x1080],http://120.84.96.89:808/hls/86/index.m3u8
财经体育新闻[1920x1080],http://120.84.96.89:808/hls/86/index.m3u8
东森电影[1920x1080],http://120.84.96.89:808/hls/32/index.m3u8
东森电影[1920x1080],http://120.84.96.87:808/hls/32/index.m3u8
私人影院[1920x1080],http://120.84.96.82:808/hls/85/index.m3u8
东森电影[1920x1080],http://120.84.96.82:808/hls/32/index.m3u8
无线财经[1920x1080],http://radius.8866.org:800/hls/83/index.m3u8
东森洋片[1920x1080],http://120.84.96.87:808/hls/33/index.m3u8
TV
三立台湾,http://162.19.247.76:22222/live/uch6/index.m3u8
🌸港澳台8,#genre#
﻿美国中文频道,https://jpts.sinovision.net/livestream.m3u8
新加坡亚洲新闻频道,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
FOX新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
ANTV[1047*576][1047*576],http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
ABC News,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
ABC News(备),https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index.m3u8
NBC News(备),http://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
CloudflareTV,https://cloudflare.tv/hls/live.m3u8
AXS TV NOW,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
TVBRICS俄罗斯中文字幕台,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
俄罗斯红星电视台,https://tvchannelstream1.tvzvezda.ru/cdn/tvzvezda/playlist_hdhigh.m3u8
美国mytime电影频道[1920*1080],https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
WOW!TV电影台,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist.m3u8
红牛TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
MTV,http://pluto-live.plutotv.net:80/egress/chandler/pluto01/live/VIACBS03/master.m3u8
CMC-TV[640*360][640*360],https://cmc-ono.amagi.tv/playlist.m3u8
电影音乐USA,https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMCU-92/chunklist.m3u8
DJ音乐台,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
巴西_Universal,http://208.115.225.174:14128
HBO Mundi,http://208.115.225.174:14148
HBO signature,http://208.115.225.174:14160
Sbt3,http://208.115.225.174:14176
AOVIVO,http://208.115.225.174:14259
BDMG,http://208.115.225.174:14263
🌸电影1,#genre#
翡翠台[768*576][768*576],http://120.84.96.87:808/hls/25/index.m3u8
明珠台[768*576][768*576],http://120.84.96.87:808/hls/26/index.m3u8
私人影院,http://120.84.96.87:808/hls/24/index.m3u8
星空卫视[768*576][768*576],http://120.84.96.87:808/hls/79/index.m3u8
星卫电影台备,http://185.243.7.13/play/live.php?mac=00:1A:79:BF:D2:44&extension=ts&play_token=1pLS8RVt8V&stream=941625
凤凰资讯
LS龙祥电影,http://120.84.96.87:808/hls/35/index.m3u8
TVBS亚洲[1280x720],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF
🌸电影2,#genre#
中天新聞[854*480][854*480],http://107.151.203.111:2209/135/hk.php?id=ztxw
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
欧洲华文1台,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
欧洲华文2台,http://vvlive.eztv.vip/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
东森电影台,http://162.19.247.76:22222/live/dsdyt/index.m3u8
东
好莱坞大片,http://120.84.96.87:808/hls/24/index.m3u8
星光影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
欧美大片,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
🌸电影3,#genre#
卫视电影[852*480][852*480],https://vd3.bdstatic.com/mda-ijpf490digcrqv4z/hd/mda-ijpf490digcrqv4z.mp4?auth_key=1648477328-0-0-ac1dfb4d3cb739a53525c52639302a80&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3128148124&vid=3444695140816300827&abtest=all
MTV电影[785*576][785*576],http://218.202.220.2:5000/nn_live.m3u8?id=MTV
美国mytime 电影频道[1920*1080],https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
中国电影[1920*1080][1280*720],https://hw.flv.huya.com/huyalive/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.flv?wsSecret=812ae4284e234808ea580116bca9cb5d&wsTime=644b0b83&u=0&seqid=16825533473095761&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&fs=bgct&t=103
句容电影[960*540][960*540],http://liveshowbak2.kan0512.com/norecord/ncsztv2_sd/playlist.m3u8
🌸测试1,#genre#
凤凰中文[960*540][960*540],http://playtimeshift-live.ifeng.com/timeshift/live/06OLEGEGM4G/timeshift.m3u8?txKbps=702&delay=1
凤凰资讯[960*540][960*540],http://playtimeshift-live.ifeng.com/timeshift/live/06OLEEWQKN4/timeshift.m3u8?txKbps=702&delay=1
翡翠台[768*576][768*576],http://120.84.96.87:808/hls/25/index.m3u8
明珠台[768*576][768*576],http://120.84.96.87:808/hls/26/index.m3u8
私人影院,http://120.84.96.87:808/hls/24/index.m3u8
星空卫视[768*576][768*576],http://120.84.96.87:808/hls/79/index.m3u8
星光影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
凤凰卫视,http://162.19.247.76:22222/live/fenghuangweishi/index.m3u8
凤凰卫视,http://162.19.247.76:22222/live/fenghuangweishi/index.m3u8
🌸测试2,#genre#
无线频道,http://live.funhillrm.com/2/sd/live.m3u8
🌸测试4,#genre#
东森卫视HD,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156394&extension=ts&play_token=UEKTIim7lP
TVBS亚洲[544*480][640*480],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153397&extension=ts&play_token=ICdnbP1fWe
东森yoyo,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156403&extension=ts&play_token=UEKTIim7lP
TVB千禧经典台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571197&extension=ts&play_token=HnxccIWiNo
社会经济2[960*540][960*540],http://liveshowbak2.kan0512.com/norecord/ncsztv2_sd/playlist.m3u8
CGTN法语[720*576][1024*576],https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
TVB1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
TVB1[1440*1080][1920*1080],http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153401&extension=ts&play_token=zUkGQ70Vue
